slang,formal,context,category1,category2,category3
amiinn,amin,Amiinn ya Allah:)),elongasi,0,0
liatnya,lihatnya,"Allah, merinding liatnya ?",zeroisasi,0,0
kk,kakak,Subhanallah kk,abreviasi,0,0
aamiin,amin,aamiin,elongasi,0,0
amiennn,amien,Amiennn,elongasi,0,0
aamiin,amin,Aamiin...,elongasi,0,0
aminnn,amin,"Aminnn ya rabbal alamin,,,,",elongasi,0,0
amiin,amin,"Aminnn ya rabbal alamin,,,,",elongasi,0,0
amiin,amin,Ammin.....ya allah,elongasi,0,0
ammin,amin,Ammin.....ya allah,elongasi,0,0
amiin,amin,Amiin yra // aduh jadi takut? @nadyaaisha_zau @athiarania,elongasi,0,0
amiin,amin,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,elongasi,0,0
amiin,amin,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,elongasi,0,0
smg,semoga,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,abreviasi,0,0
mendapatkn,mendapatkan,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,abreviasi,0,0
yg,yang,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,abreviasi,0,0
aminn,amin,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,elongasi,0,0
aamiin,amin,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,elongasi,0,0
yaa,ya,Amiin Allahuma Amiin.. Smg kita mendapatkn akhir Hidup yg terbaik..khusnul Khotimah..,elongasi,0,0
yg,yang,"Ya allah kejadiannya begini amat yah, rabb saya titip perempuan salih yg telah melahirkan saya dan laki2 salih yg telah menafkahi saya sedang memenuhi panggilanMu di baitullah....",abreviasi,0,0
laki2,laki-laki,"Ya allah kejadiannya begini amat yah, rabb saya titip perempuan salih yg telah melahirkan saya dan laki2 salih yg telah menafkahi saya sedang memenuhi panggilanMu di baitullah....",reduplikasi,0,0
yg,yang,"Ya allah kejadiannya begini amat yah, rabb saya titip perempuan salih yg telah melahirkan saya dan laki2 salih yg telah menafkahi saya sedang memenuhi panggilanMu di baitullah....",abreviasi,0,0
nihh,nih,@marcelloalexius nihh,elongasi,0,0
nonton,menonton,HAHAH nonton sampe akhir!! @ablatgade,afiksasi,0,0
sampe,sampai,HAHAH nonton sampe akhir!! @ablatgade,monoftongisasi,0,0
lucuuuk,lucu,#NAME?,elongasi,anaptiksis,0
jg,juga,Hahahahhahaa.. Btw anak e tora ayu jg yaaa.. @magdalena_marpaung,abreviasi,0,0
yaaa,ya,Hahahahhahaa.. Btw anak e tora ayu jg yaaa.. @magdalena_marpaung,elongasi,0,0
yaa,ya,Wkwkwk yaa allah gw @citrasiw,elongasi,0,0
gw,gue,Wkwkwk yaa allah gw @citrasiw,homofon,abreviasi,0
amaattt,amat,"@bellahasan hahahaha lucu amaattt, nama nya jenaka lucu ye kalo anak lo namain kocak aje be haha",elongasi,0,0
namain,menamai,"@bellahasan hahahaha lucu amaattt, nama nya jenaka lucu ye kalo anak lo namain kocak aje be haha",afiksasi,0,0
aje,saja,"@bellahasan hahahaha lucu amaattt, nama nya jenaka lucu ye kalo anak lo namain kocak aje be haha",zeroisasi,modifikasi vokal,0
yaoloh,yaallah,Yaoloh guee @rossa_kusumadewi ?,modifikasi vokal,abreviasi,0
guee,gue,Yaoloh guee @rossa_kusumadewi ?,elongasi,0,0
emang,memang,Kalau nambah tua emang selalu lupa ya ? @laurakennenbudi,zeroisasi,0,0
nambah,bertambah,kalo nambah umur @novantari @siskeik @yennilena LOL,afiksasi,0,0
klo,kalo,@inas.nasution jadi dia gatau klo itu ngerayain ultahnya dia??,zeroisasi,0,0
ngerayain,merayakan,@inas.nasution jadi dia gatau klo itu ngerayain ultahnya dia??,afiksasi,0,0
nambah,bertambah,Nambah tua nambah sotoy zi @zizizazuze,afiksasi,0,0
nambah,bertambah,Nambah tua nambah sotoy zi @zizizazuze,afiksasi,0,0
sotoy,sok tau,Nambah tua nambah sotoy zi @zizizazuze,akronim,subtitusi,0
yaoloh,yaallah,"@clarawinacw ""yaoloh gue""",modifikasi vokal,abreviasi,0
njir,anjir,njir hahahaha @albertinegilang,zeroisasi,0,0
liat,lihat,Harus liat hahahaha @kurniasindi,zeroisasi,0,0
ny,nya,@sandrigani @faramihta @tia_rafebrina ini lengkap ny ???,abreviasi,0,0
yok,yuk,Yok suruh buatin gini @dwizubir,modifikasi vokal,0,0
buatin,membuat,Yok suruh buatin gini @dwizubir,afiksasi,0,0
gini,begini,Yok suruh buatin gini @dwizubir,abreviasi,0,0
kpn,kapan,Kpn d.bikinin kya gini yah @wisnu_widjaya,abreviasi,0,0
d.bikinin,dibikin,Kpn d.bikinin kya gini yah @wisnu_widjaya,pungtuasi,afiksasi,0
kya,kaya,Kpn d.bikinin kya gini yah @wisnu_widjaya,abreviasi,0,0
gini,begini,Kpn d.bikinin kya gini yah @wisnu_widjaya,abreviasi,0,0
yah,ya,Kpn d.bikinin kya gini yah @wisnu_widjaya,anaptiksis,0,0
mmz,mas,Besok mmz bikinin deh @clara.wijaya36 ?,abreviasi,anaptiksis,subtitusi
bikinin,bikin,Besok mmz bikinin deh @clara.wijaya36 ?,afiksasi,0,0
bapeeeer,bawa perasaan,"Mulai deh, beb Bapeeeer deh hih ?? @astri__w",elongasi,akronim,0
ngiri,mengiri,Serius bikin ngiri beb @nadyamiraldi,afiksasi,0,0
yg,yang,Coba ada yg bisa bikin aku begini @vs_si.la,abreviasi,0,0
lahh,lah,"Hmmm suruh shn lahh bikin #ilovechallange wkwkwkwk @ching_meichu , iya juga sih.. Andai aja ada yg bs bikinin aku begituan yah wkkwk",elongasi,0,0
bs,bisa,"Hmmm suruh shn lahh bikin #ilovechallange wkwkwkwk @ching_meichu , iya juga sih.. Andai aja ada yg bs bikinin aku begituan yah wkkwk",abreviasi,0,0
bikinin,membikin,"Hmmm suruh shn lahh bikin #ilovechallange wkwkwkwk @ching_meichu , iya juga sih.. Andai aja ada yg bs bikinin aku begituan yah wkkwk",afiksasi,0,0
yah,ya,"Hmmm suruh shn lahh bikin #ilovechallange wkwkwkwk @ching_meichu , iya juga sih.. Andai aja ada yg bs bikinin aku begituan yah wkkwk",anaptiksis,0,0
baperr,bawa perasaan,Emebr @vs_si.la  bikin baperr,akronim,elongasi,0
keliatannya,kelihatannya,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",zeroisasi,0,0
udah,sudah,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",zeroisasi,0,0
keliatannya,kelihatannya,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",zeroisasi,0,0
ilang,hilang,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",zeroisasi,0,0
tetep,tetap,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",modifikasi vokal,0,0
siih,sih,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",elongasi,0,0
udah,sudah,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",zeroisasi,0,0
gak,enggak,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",zeroisasi,0,0
duluuu,dulu,"Jujur...dulu sebelum nikah christian keliatannya keren dan berkarisma....tapi begitu udah nikah kok keliatannya ilang karismanya/auranya....tetep ganteng siih, tapi udah gak segreget duluuu...",elongasi,0,0
diginiin,dibeginikan,@nuruldhimas bun baper.. Kita kapan diginiin..,afiksasi,abreviasi,0
nnti,nanti,"nnti aku bikin yaa, love challange ya? @meliagustn",abreviasi,0,0
yaa,ya,"nnti aku bikin yaa, love challange ya? @meliagustn",elongasi,0,0
hadeehh,aduh,"@hannadeliabettay hadeehh, org pu suamiiiii ??",anaptiksis,modifikasi vokal,elongasi
org,orang,"@hannadeliabettay hadeehh, org pu suamiiiii ??",abreviasi,0,0
pu,punya,"@hannadeliabettay hadeehh, org pu suamiiiii ??",abreviasi,0,0
suamiiiii,suami,"@hannadeliabettay hadeehh, org pu suamiiiii ??",elongasi,0,0
sj,saja,??? kagumi sj @daisy__29,abreviasi,0,0
tp,tapi,Cantik tp kliatan tua than bride boy nya,abreviasi,0,0
kliatan,kelihatan,Cantik tp kliatan tua than bride boy nya,zeroisasi,0,0
krenn,keren,Krenn banget,abreviasi,elongasi,0
yg,yang,Ini loh nit yg gw blg tamunya kebykan pake batik @nita_azalia ?,abreviasi,0,0
gw,gue,Ini loh nit yg gw blg tamunya kebykan pake batik @nita_azalia ?,homofon,abreviasi,0
blg,bilang,Ini loh nit yg gw blg tamunya kebykan pake batik @nita_azalia ?,abreviasi,0,0
kebykan,kebanyakan,Ini loh nit yg gw blg tamunya kebykan pake batik @nita_azalia ?,abreviasi,0,0
pake,pakai,Ini loh nit yg gw blg tamunya kebykan pake batik @nita_azalia ?,monoftongisasi,0,0
aja,saja,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,zeroisasi,0,0
keles,kali,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,coinage,0,0
bnyak,banyak,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,abreviasi,0,0
aja,saja,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,zeroisasi,0,0
tingal,tinggal,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,abreviasi,0,0
pernikahn,pernikahan,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,abreviasi,0,0
ga,enggak,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,abreviasi,zeroisasi,0
ngtain,mengatai,@gitasihombing6. Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain  Kaya g,abreviasi,afiksasi,0
da,ada,Da macem dekor orang2 kerajaan we aish @taniaadel @shelsanikitaa,zeroisasi,0,0
macem,macam,Da macem dekor orang2 kerajaan we aish @taniaadel @shelsanikitaa,modifikasi vokal,0,0
orang2,orang-orang,Da macem dekor orang2 kerajaan we aish @taniaadel @shelsanikitaa,reduplikasi,0,0
nggak,enggak,Da macem dekor orang2 kerajaan we aish @taniaadel @shelsanikitaa,zeroisasi,0,0
bgt,banget,"Keren bgt dekornya, pingin",abreviasi,0,0
klo,kalo,Yaiyalah..semua bisa terjadi klo banyak duitnya..hihiiii,zeroisasi,0,0
bagusnyeee,bagusnya,Bagusnyeee ? @hafidmiftahul,modifikasi vokal,elongasi,0
bgtt,banget,@vayanab goals bgtt nikah begini,abreviasi,elongasi,0
kemaren,kemarin,Ini yang kemaren di expo nih kak @vino69,modifikasi vokal,0,0
yg,yang,yg booth nya di tengah n rame y? wo nya yg emejing si mel big enterprise @erfasarimelati,abreviasi,0,0
yg,yang,yg booth nya di tengah n rame y? wo nya yg emejing si mel big enterprise @erfasarimelati,abreviasi,0,0
yank,sayang,"@aina.ayu iya yank.,",zeroisasi,homofon,subtitusi
hmpir,hampir,Hmpir Kyak kak chel ama kak glen?beneran dehh,abreviasi,0,0
kyak,kayak,Hmpir Kyak kak chel ama kak glen?beneran dehh,abreviasi,0,0
ama,sama,Hmpir Kyak kak chel ama kak glen?beneran dehh,zeroisasi,0,0
dehh,deh,Hmpir Kyak kak chel ama kak glen?beneran dehh,elongasi,0,0
liatnyaaa,lihatnya,Gila gua liatnyaaa aaaa @mrna.bacher,zeroisasi,elongasi,0
waw,wow,Waw...oc banget...,modifikasi vokal,0,0
mbuh,embuh,Mbuh pie carane bsk weedingku kudu ngene @ivanakosmetik,zeroisasi,0,0
bsk,besok,Mbuh pie carane bsk weedingku kudu ngene @ivanakosmetik,abreviasi,0,0
nyari,mencari,Tinggal nyari yg siap halal.in aja... @ivanakosmetik,afiksasi,0,0
yg,yang,Tinggal nyari yg siap halal.in aja... @ivanakosmetik,abreviasi,0,0
aja,saja,Tinggal nyari yg siap halal.in aja... @ivanakosmetik,zeroisasi,0,0
yg,yang,Pernikahan yg megah mewah & jdi impian para wanita..beruntung ya udh artis nikah megah bahagia pula?sempurna,abreviasi,0,0
jdi,jadi,Pernikahan yg megah mewah & jdi impian para wanita..beruntung ya udh artis nikah megah bahagia pula?sempurna,abreviasi,0,0
udh,sudah,Pernikahan yg megah mewah & jdi impian para wanita..beruntung ya udh artis nikah megah bahagia pula?sempurna,abreviasi,0,0
sya,saya,wanita paling cantik menurut sya?,abreviasi,0,0
baper,bawa perasaan,uuu baper ??@angeladft,akronim,0,0
yaah,ya,@tia_husain insyaaAllah yaah Bidadarikuu,anaptiksis,elongasi,0
waaa,wah,Waaa kereenn banget kak nabila @nsyakieb85,zeroisasi,elongasi,0
kereenn,keren,Waaa kereenn banget kak nabila @nsyakieb85,elongasi,0,0
berbiiiiiihhh,barbie,@cheesti kaya di negeri berbiiiiiihhh,naturalisasi,elongasi,anaptiksis
canteek,cantik,@fiddiafitasari canteek yahh ??,modifikasi vokal,elongasi,0
yahh,ya,@fiddiafitasari canteek yahh ??,anaptiksis,elongasi,0
gini,begini,@mryansah mau gini beb ??,abreviasi,0,0
aminnnn,amin,@herahumairah aminnnn yaAllah ???,elongasi,0,0
aja,saja,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",zeroisasi,0,0
udah,sudah,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",zeroisasi,0,0
engga,enggak,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",zeroisasi,0,0
kebayang,terbayang,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",afiksasi,0,0
gmna,bagaimana,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",abreviasi,0,0
teru,terus,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",abreviasi,0,0
nyatok,mencatok,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",afiksasi,0,0
nyampenya,sampainya,"Make motor 20 menit aja rambut udah lepek, engga kebayang harus keramas dimotor kaya gmna teru nyatok satujam hahaha kapan nyampenya makanan hahaha",afiksasi,modifikasi vokal,0
yg,yang,Menang banyak yg di bonceng bolll @larasatiekrhm,abreviasi,0,0
goncengin,boncengkan,Mau dong ka di goncengin ke pelaminan,afiksasi,0,0
blm,belum,Kok jam segini kak @riko_0013 blm kasi kabar ya?,abreviasi,0,0
kasi,kasih,Kok jam segini kak @riko_0013 blm kasi kabar ya?,zeroisasi,0,0
mba,mbak,"Nih gar, mba mba gojek cantik bgt. Lo mau ga dianterin? @ryanhegar",zeroisasi,0,0
mba,mbak,"Nih gar, mba mba gojek cantik bgt. Lo mau ga dianterin? @ryanhegar",zeroisasi,0,0
bgt,banget,"Nih gar, mba mba gojek cantik bgt. Lo mau ga dianterin? @ryanhegar",abreviasi,0,0
dianterin,diantar,"Nih gar, mba mba gojek cantik bgt. Lo mau ga dianterin? @ryanhegar",afiksasi,modifikasi vokal,0
gebleg,geblek,"@omahketje jiaah gebleg hahaha tp asli nih gojek ya, gw mau dong dianterin :(",subtitusi,homofon,0
gw,gue,"@omahketje jiaah gebleg hahaha tp asli nih gojek ya, gw mau dong dianterin :(",homofon,abreviasi,0
dianterin,diantarkan,"@omahketje jiaah gebleg hahaha tp asli nih gojek ya, gw mau dong dianterin :(",afiksasi,modifikasi vokal,0
udh,sudah,"@adellyada udh bosen di anterin ama doi, maunya sama lo del. Haha",abreviasi,0,0
bosen,bosan,"@adellyada udh bosen di anterin ama doi, maunya sama lo del. Haha",modifikasi vokal,0,0
anterin,antar,"@adellyada udh bosen di anterin ama doi, maunya sama lo del. Haha",afiksasi,modifikasi vokal,0
ama,sama,"@adellyada udh bosen di anterin ama doi, maunya sama lo del. Haha",zeroisasi,0,0
gw,gue,Gw pengen sama lo del @adellyada,homofon,abreviasi,0
pengen,pengin,Gw pengen sama lo del @adellyada,modifikasi vokal,0,0
engga,enggak,teh bisa goride engga? @nabilagardena,zeroisasi,0,0
aja,saja,Aku aja yg ngantar kamu ke pelaminan ?,zeroisasi,0,0
yg,yang,Aku aja yg ngantar kamu ke pelaminan ?,abreviasi,0,0
ngantar,mengantar,Aku aja yg ngantar kamu ke pelaminan ?,afiksasi,0,0
nganterin,mengantarkan,Nganterin mahar boleh?????,afiksasi,modifikasi vokal,0
nangis,menangis,@florenkwee wkwkwkwk #GOFOODFLOREN nangis gua:'(,afiksasi,0,0
mz,mas,"@luthfi.aminulloh ya ga boleh terus semua di judge sama mz, emg kenal mbaknya? Tau tujuan mbaknya nerima tawaran dari gojek?",abreviasi,subtitusi,0
emg,memang,"@luthfi.aminulloh ya ga boleh terus semua di judge sama mz, emg kenal mbaknya? Tau tujuan mbaknya nerima tawaran dari gojek?",abreviasi,0,0
nerima,menerima,"@luthfi.aminulloh ya ga boleh terus semua di judge sama mz, emg kenal mbaknya? Tau tujuan mbaknya nerima tawaran dari gojek?",afiksasi,0,0
ati2,hati-hati,Ati2 neng ada kang ojek lokal ntar diapa2in lgi -_-,reduplikasi,zeroisasi,0
ntar,entar,Ati2 neng ada kang ojek lokal ntar diapa2in lgi -_-,zeroisasi,0,0
diapa2in,diapa-apai,Ati2 neng ada kang ojek lokal ntar diapa2in lgi -_-,reduplikasi,afiksasi,0
lgi,lagi,Ati2 neng ada kang ojek lokal ntar diapa2in lgi -_-,abreviasi,0,0
beneran,benaran,ini beneran?@shafiraalya_m,modifikasi vokal,0,0
gak,enggak,"Gatau rum, tapi kayanya mah gak deh @arumlstr",zeroisasi,0,0
yeuh,ya,Yeuh biar ga kesepian @wanaanugerah,anaptiksis,modifikasi vokal,0
ga,enggak,Yeuh biar ga kesepian @wanaanugerah,abreviasi,zeroisasi,0
dianterin,diantar,Mau dianterin kmn?? @nisfupane @zenri.herlangga @co_abay @co_beim @ardiansihombing @kolak_serabi,afiksasi,modifikasi vokal,0
kmn,kemana,Mau dianterin kmn?? @nisfupane @zenri.herlangga @co_abay @co_beim @ardiansihombing @kolak_serabi,abreviasi,0,0
anterin,antarkan,Minta anterin ke tng mau gak ya doi? @cantikarahayu,afiksasi,modifikasi vokal,0
gak,enggak,Minta anterin ke tng mau gak ya doi? @cantikarahayu,zeroisasi,0,0
kmu,kamu,Kmu teh kaya ini ca ??@cyesome_ @cysm_,abreviasi,0,0
dianter,diantar,Mau dianter kemana mas? Ke pelaminan? @irsyadabdillah,afiksasi,modifikasi vokal,0
disupirin,disopiri,mau dong disupirin kakak,afiksasi,modifikasi vokal,0
anterin,antarkan,Siapa mau di anterin makanan sama gojek? @dansoeprapto @robbyfarsa @anandaalexandria @budi_adiputro @naufalfathin19 @rezamuhmmmd @reza.firmansyah hahahaha,afiksasi,modifikasi vokal,0
yg,yang,Yg kiri mischa yg kanan marcel,abreviasi,0,0
yg,yang,Yg kiri mischa yg kanan marcel,abreviasi,0,0
yg,yang,Yg kiri mischa yg kanan marcel,abreviasi,0,0
yg,yang,Yg bertatto si marchel :D,abreviasi,0,0
klo,kalo,Klo mischa matanya bule bgt,zeroisasi,0,0
bgt,banget,Klo mischa matanya bule bgt,abreviasi,0,0
aj,saja,Bedain dari tatto nya aj..he bang @marcelchandra,abreviasi,0,0
lbh,lebih,"Kak mischa lbh tinggi,,,trs jidad nya lbh lebar hhehehe",abreviasi,0,0
trs,terus,"Kak mischa lbh tinggi,,,trs jidad nya lbh lebar hhehehe",abreviasi,0,0
jidad,jidat,"Kak mischa lbh tinggi,,,trs jidad nya lbh lebar hhehehe",subtitusi,homofon,0
lbh,lebih,"Kak mischa lbh tinggi,,,trs jidad nya lbh lebar hhehehe",abreviasi,0,0
yg,yang,@oll_shop_sby  Yg lbh tinggi kak marcel ?,abreviasi,0,0
lbh,lebih,@oll_shop_sby  Yg lbh tinggi kak marcel ?,abreviasi,0,0
yg,yang,Ka marcel yg lbh tinggi,abreviasi,0,0
lbh,lebih,Ka marcel yg lbh tinggi,abreviasi,0,0
jangan2,jangan-jangan,Kok mirip jangan2 kembar ? mau satu dong ?,reduplikasi,0,0
yg,yang,"Yg marcel yg pakai kalung , yg mischa yg ga pakai kalung , yg tengah pacar kak marcel @marcelchandra",abreviasi,0,0
yg,yang,"Yg marcel yg pakai kalung , yg mischa yg ga pakai kalung , yg tengah pacar kak marcel @marcelchandra",abreviasi,0,0
yg,yang,"Yg marcel yg pakai kalung , yg mischa yg ga pakai kalung , yg tengah pacar kak marcel @marcelchandra",abreviasi,0,0
yg,yang,"Yg marcel yg pakai kalung , yg mischa yg ga pakai kalung , yg tengah pacar kak marcel @marcelchandra",abreviasi,0,0
ga,enggak,"Yg marcel yg pakai kalung , yg mischa yg ga pakai kalung , yg tengah pacar kak marcel @marcelchandra",abreviasi,zeroisasi,0
yg,yang,"Yg marcel yg pakai kalung , yg mischa yg ga pakai kalung , yg tengah pacar kak marcel @marcelchandra",abreviasi,0,0
ciee,cie,Ciee yg mu nikah bln novembr lancar yaa ka smga smpe hri H,elongasi,0,0
